record_date,day_of_week,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate
03/28/25,Friday,FALSE,3013,Lifestyle,Department Store,2947268,660,2203,58.95,0.299591466
03/29/25,Saturday,TRUE,3013,Lifestyle,Department Store,5007714,1758,6332,100.15,0.277637397
03/30/25,Sunday,TRUE,3013,Lifestyle,Department Store,3881451,1299,4184,77.63,0.310468451
03/31/25,Monday,FALSE,3013,Lifestyle,Department Store,2388263,689,2182,47.77,0.315765353
04/01/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3445405,576,2063,68.91,0.279205041
04/02/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1955438,970,3864,39.11,0.251035197
04/03/25,Thursday,FALSE,3013,Lifestyle,Department Store,2964355,943,3006,59.29,0.313705921
04/04/25,Friday,FALSE,3013,Lifestyle,Department Store,3308591,746,2360,66.17,0.316101695
04/05/25,Saturday,TRUE,3013,Lifestyle,Department Store,4983392,1352,4236,99.67,0.319169027
04/06/25,Sunday,TRUE,3013,Lifestyle,Department Store,2880174,1185,3707,57.6,0.319665498
04/07/25,Monday,FALSE,3013,Lifestyle,Department Store,2410073,791,3478,48.2,0.227429557
04/08/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3101486,1074,3848,62.03,0.279106029
04/09/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2201265,592,2095,44.03,0.282577566
04/10/25,Thursday,FALSE,3013,Lifestyle,Department Store,2439332,970,3453,48.79,0.280915146
04/11/25,Friday,FALSE,3013,Lifestyle,Department Store,2992754,519,1852,59.86,0.280237581
04/12/25,Saturday,TRUE,3013,Lifestyle,Department Store,3085237,1313,5724,61.7,0.229385045
04/13/25,Sunday,TRUE,3013,Lifestyle,Department Store,6330653,1174,3879,126.61,0.302655324
04/14/25,Monday,FALSE,3013,Lifestyle,Department Store,1802009,703,2398,36.04,0.293160967
04/15/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2281926,772,3434,45.64,0.224810716
04/16/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2890439,861,2670,57.81,0.32247191
04/17/25,Thursday,FALSE,3013,Lifestyle,Department Store,1956436,771,2451,39.13,0.314565483
04/18/25,Friday,FALSE,3013,Lifestyle,Department Store,7218180,1393,5300,144.36,0.262830189
04/19/25,Saturday,TRUE,3013,Lifestyle,Department Store,5119561,1210,5012,102.39,0.241420591
04/20/25,Sunday,TRUE,3013,Lifestyle,Department Store,3470247,969,3824,69.4,0.253399582
04/21/25,Monday,FALSE,3013,Lifestyle,Department Store,3179591,674,2452,63.59,0.274877651
04/22/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2408194,955,3515,48.16,0.271692745
04/23/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1582162,566,1875,31.64,0.301866667
04/24/25,Thursday,FALSE,3013,Lifestyle,Department Store,2826657,803,2837,56.53,0.283045471
04/25/25,Friday,FALSE,3013,Lifestyle,Department Store,2217232,578,2287,44.34,0.252732838
04/26/25,Saturday,TRUE,3013,Lifestyle,Department Store,4287884,1380,5354,85.76,0.257751214
04/27/25,Sunday,TRUE,3013,Lifestyle,Department Store,5843868,1095,4588,116.88,0.238666085
04/28/25,Monday,FALSE,3013,Lifestyle,Department Store,3399308,1030,4527,67.99,0.227523746
04/29/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1710156,815,2969,34.2,0.2745032
04/30/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1534781,570,2311,30.7,0.246646473
05/01/25,Thursday,FALSE,3013,Lifestyle,Department Store,2257121,532,2057,45.14,0.258629071
05/02/25,Friday,FALSE,3013,Lifestyle,Department Store,2434349,981,3625,48.69,0.27062069
05/03/25,Saturday,TRUE,3013,Lifestyle,Department Store,5598367,777,2440,111.97,0.318442623
05/04/25,Sunday,TRUE,3013,Lifestyle,Department Store,5043186,1253,4728,100.86,0.26501692
05/05/25,Monday,FALSE,3013,Lifestyle,Department Store,2944409,675,3069,58.89,0.219941349
05/06/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2649907,560,1852,53,0.30237581
05/07/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2430848,644,2339,48.62,0.275331338
05/08/25,Thursday,FALSE,3013,Lifestyle,Department Store,2770433,891,3948,55.41,0.225683891
05/09/25,Friday,FALSE,3013,Lifestyle,Department Store,3326889,1072,3490,66.54,0.307163324
05/10/25,Saturday,TRUE,3013,Lifestyle,Department Store,5949085,1033,4166,118.98,0.247959674
05/11/25,Sunday,TRUE,3013,Lifestyle,Department Store,5261322,1461,5348,105.23,0.273186238
05/12/25,Monday,FALSE,3013,Lifestyle,Department Store,2691729,619,2631,53.83,0.23527176
05/13/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2594113,677,2562,51.88,0.264246682
05/14/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3089327,751,2894,61.79,0.259502419
05/15/25,Thursday,FALSE,3013,Lifestyle,Department Store,1726033,731,2435,34.52,0.300205339
05/16/25,Friday,FALSE,3013,Lifestyle,Department Store,1734952,560,1885,34.7,0.297082228
05/17/25,Saturday,TRUE,3013,Lifestyle,Department Store,4112482,1400,4530,82.25,0.309050773
05/18/25,Sunday,TRUE,3013,Lifestyle,Department Store,4648912,1087,3812,92.98,0.285152151
05/19/25,Monday,FALSE,3013,Lifestyle,Department Store,1609303,603,2718,32.19,0.221854305
05/20/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3498509,1097,4741,69.97,0.231385784
05/21/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3045688,866,2659,60.91,0.325686348
05/22/25,Thursday,FALSE,3013,Lifestyle,Department Store,1577747,784,3483,31.55,0.22509331
05/23/25,Friday,FALSE,3013,Lifestyle,Department Store,2092047,505,1616,41.84,0.3125
05/24/25,Saturday,TRUE,3013,Lifestyle,Department Store,3605135,1475,6042,72.1,0.244124462
05/25/25,Sunday,TRUE,3013,Lifestyle,Department Store,5665251,1132,4587,113.31,0.246784391
05/26/25,Monday,FALSE,3013,Lifestyle,Department Store,2803492,748,2630,56.07,0.284410646
05/27/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1989978,819,2992,39.8,0.273729947
05/28/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1890818,516,1787,37.82,0.288752098
05/29/25,Thursday,FALSE,3013,Lifestyle,Department Store,1586763,676,2783,31.74,0.242903342
05/30/25,Friday,FALSE,3013,Lifestyle,Department Store,3103946,757,2911,62.08,0.260048093
05/31/25,Saturday,TRUE,3013,Lifestyle,Department Store,3324253,1716,6179,66.49,0.277714841
06/01/25,Sunday,TRUE,3013,Lifestyle,Department Store,5568573,1252,5626,111.37,0.222538215
06/02/25,Monday,FALSE,3013,Lifestyle,Department Store,3401132,794,3365,68.02,0.235958395
06/03/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3178802,795,2616,63.58,0.303899083
06/04/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3105829,595,2143,62.12,0.277648157
06/05/25,Thursday,FALSE,3013,Lifestyle,Department Store,3327762,740,2615,66.56,0.282982792
06/06/25,Friday,FALSE,3013,Lifestyle,Department Store,1503252,745,2864,30.07,0.260125698
06/07/25,Saturday,TRUE,3013,Lifestyle,Department Store,3541833,1132,3621,70.84,0.312620823
06/08/25,Sunday,TRUE,3013,Lifestyle,Department Store,2915315,742,2649,58.31,0.2801057
06/09/25,Monday,FALSE,3013,Lifestyle,Department Store,2508339,1075,3601,50.17,0.298528187
06/10/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2653195,807,3514,53.06,0.229652817
06/11/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1780468,714,2799,35.61,0.255091104
06/12/25,Thursday,FALSE,3013,Lifestyle,Department Store,2522735,1027,3580,50.45,0.286871508
06/13/25,Friday,FALSE,3013,Lifestyle,Department Store,2034511,644,2032,40.69,0.316929134
06/14/25,Saturday,TRUE,3013,Lifestyle,Department Store,5896513,1209,4046,117.93,0.298813643
06/15/25,Sunday,TRUE,3013,Lifestyle,Department Store,4598770,867,3573,91.98,0.242653233
06/16/25,Monday,FALSE,3013,Lifestyle,Department Store,2235641,806,2581,44.71,0.312282061
06/17/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2021535,816,3122,40.43,0.261370916
06/18/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3469007,1059,4636,69.38,0.228429681
06/19/25,Thursday,FALSE,3013,Lifestyle,Department Store,3231472,1046,3704,64.63,0.282397408
06/20/25,Friday,FALSE,3013,Lifestyle,Department Store,3261300,841,2563,65.23,0.328131096
06/21/25,Saturday,TRUE,3013,Lifestyle,Department Store,4605977,1413,6371,92.12,0.221786219
06/22/25,Sunday,TRUE,3013,Lifestyle,Department Store,4504557,2078,7362,90.09,0.282260255
06/23/25,Monday,FALSE,3013,Lifestyle,Department Store,2861202,1024,4058,57.22,0.252341055
06/24/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1710964,650,2785,34.22,0.233393178
06/25/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2121761,914,3698,42.44,0.247160627
06/26/25,Thursday,FALSE,3013,Lifestyle,Department Store,1975846,952,4011,39.52,0.237347295
06/27/25,Friday,FALSE,3013,Lifestyle,Department Store,2940738,856,2780,58.81,0.307913669
06/28/25,Saturday,TRUE,3013,Lifestyle,Department Store,4978395,1245,5459,99.57,0.228063748
06/29/25,Sunday,TRUE,3013,Lifestyle,Department Store,2824666,861,3097,56.49,0.278010978
06/30/25,Monday,FALSE,3013,Lifestyle,Department Store,2034221,735,2622,40.68,0.280320366
07/01/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2963533,1017,4209,59.27,0.241625089
07/02/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1699459,916,3943,33.99,0.232310424
07/03/25,Thursday,FALSE,3013,Lifestyle,Department Store,3363836,539,1961,67.28,0.274859765
07/04/25,Friday,FALSE,3013,Lifestyle,Department Store,3102275,859,2973,62.05,0.288933737
07/05/25,Saturday,TRUE,3013,Lifestyle,Department Store,5294193,1494,5431,105.88,0.275087461
07/06/25,Sunday,TRUE,3013,Lifestyle,Department Store,3528260,1042,4511,70.57,0.230990911
07/07/25,Monday,FALSE,3013,Lifestyle,Department Store,2757063,1095,4597,55.14,0.238198825
07/08/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2244756,824,2878,44.9,0.286309937
07/09/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2611652,761,2921,52.23,0.260527217
07/10/25,Thursday,FALSE,3013,Lifestyle,Department Store,2442825,798,3424,48.86,0.233060748
07/11/25,Friday,FALSE,3013,Lifestyle,Department Store,2960320,649,2403,59.21,0.270079068
07/12/25,Saturday,TRUE,3013,Lifestyle,Department Store,2957162,915,3748,59.14,0.244130203
07/13/25,Sunday,TRUE,3013,Lifestyle,Department Store,4731973,1758,6728,94.64,0.261296076
07/14/25,Monday,FALSE,3013,Lifestyle,Department Store,2543965,695,3023,50.88,0.229904069
07/15/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2420615,746,3258,48.41,0.228974831
07/16/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3079848,660,2606,61.6,0.253261704
07/17/25,Thursday,FALSE,3013,Lifestyle,Department Store,1575553,1020,3529,31.51,0.289033721
07/18/25,Friday,FALSE,3013,Lifestyle,Department Store,2321058,651,2949,46.42,0.220752798
07/19/25,Saturday,TRUE,3013,Lifestyle,Department Store,3556325,1321,4462,71.13,0.29605558
07/20/25,Sunday,TRUE,3013,Lifestyle,Department Store,6633422,1484,6223,132.67,0.238470191
07/21/25,Monday,FALSE,3013,Lifestyle,Department Store,2437255,913,3433,48.75,0.26594815
07/22/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1954921,982,3384,39.1,0.290189125
07/23/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2108823,1054,4339,42.18,0.242913114
07/24/25,Thursday,FALSE,3013,Lifestyle,Department Store,2888564,708,2460,57.77,0.287804878
07/25/25,Friday,FALSE,3013,Lifestyle,Department Store,2487424,536,2024,49.75,0.264822134
07/26/25,Saturday,TRUE,3013,Lifestyle,Department Store,3089804,1636,6923,61.8,0.236313737
07/27/25,Sunday,TRUE,3013,Lifestyle,Department Store,5027911,1182,4488,100.56,0.263368984
07/28/25,Monday,FALSE,3013,Lifestyle,Department Store,1728590,924,4002,34.57,0.230884558
07/29/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1904190,775,3092,38.08,0.250646831
07/30/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2595824,517,1699,51.92,0.304296645
07/31/25,Thursday,FALSE,3013,Lifestyle,Department Store,2420712,913,4108,48.41,0.22224927
08/01/25,Friday,FALSE,3013,Lifestyle,Department Store,1691383,945,3185,33.83,0.296703297
08/02/25,Saturday,TRUE,3013,Lifestyle,Department Store,4835822,1527,5145,96.72,0.296793003
08/03/25,Sunday,TRUE,3013,Lifestyle,Department Store,6199730,1506,4816,123.99,0.312707641
08/04/25,Monday,FALSE,3013,Lifestyle,Department Store,3360017,648,2078,67.2,0.311838306
08/05/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2029086,1042,3206,40.58,0.325015596
08/06/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1514114,820,3583,30.28,0.228858498
08/07/25,Thursday,FALSE,3013,Lifestyle,Department Store,3166626,770,2604,63.33,0.295698925
08/08/25,Friday,FALSE,3013,Lifestyle,Department Store,2295750,712,3066,45.91,0.232224397
08/09/25,Saturday,TRUE,3013,Lifestyle,Department Store,5923074,1547,4769,118.46,0.324386664
08/10/25,Sunday,TRUE,3013,Lifestyle,Department Store,5394361,775,2734,107.89,0.283467447
08/11/25,Monday,FALSE,3013,Lifestyle,Department Store,3440926,950,4170,68.82,0.227817746
08/12/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3478512,727,2572,69.57,0.282659409
08/13/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1631989,733,2396,32.64,0.305926544
08/14/25,Thursday,FALSE,3013,Lifestyle,Department Store,1636007,1080,4178,32.72,0.258496888
08/15/25,Friday,FALSE,3013,Lifestyle,Department Store,6841036,2258,8518,136.82,0.265085701
08/16/25,Saturday,TRUE,3013,Lifestyle,Department Store,6218049,1720,6934,124.36,0.248053072
08/17/25,Sunday,TRUE,3013,Lifestyle,Department Store,3450101,1357,6008,69,0.225865513
08/18/25,Monday,FALSE,3013,Lifestyle,Department Store,2491149,805,2676,49.82,0.300822123
08/19/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3276570,1068,3809,65.53,0.280388553
08/20/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2701446,912,3442,54.03,0.264962231
08/21/25,Thursday,FALSE,3013,Lifestyle,Department Store,3216720,584,2554,64.33,0.228660924
08/22/25,Friday,FALSE,3013,Lifestyle,Department Store,2107471,634,2363,42.15,0.268303005
08/23/25,Saturday,TRUE,3013,Lifestyle,Department Store,3643500,1052,3421,72.87,0.307512423
08/24/25,Sunday,TRUE,3013,Lifestyle,Department Store,5558634,1727,7193,111.17,0.240094536
08/25/25,Monday,FALSE,3013,Lifestyle,Department Store,1682782,609,2145,33.66,0.283916084
08/26/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2660560,653,2870,53.21,0.227526132
08/27/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2045838,1027,3795,40.92,0.270619236
08/28/25,Thursday,FALSE,3013,Lifestyle,Department Store,2178472,977,3752,43.57,0.260394456
08/29/25,Friday,FALSE,3013,Lifestyle,Department Store,1674214,950,3421,33.48,0.27769658
08/30/25,Saturday,TRUE,3013,Lifestyle,Department Store,5578526,1521,4774,111.57,0.318600754
08/31/25,Sunday,TRUE,3013,Lifestyle,Department Store,4873488,1803,6135,97.47,0.293887531
09/01/25,Monday,FALSE,3013,Lifestyle,Department Store,1973672,697,3120,39.47,0.223397436
09/02/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2501780,543,2342,50.04,0.231853117
09/03/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2047069,967,3040,40.94,0.318092105
09/04/25,Thursday,FALSE,3013,Lifestyle,Department Store,2977954,1030,4641,59.56,0.221934928
09/05/25,Friday,FALSE,3013,Lifestyle,Department Store,1681199,797,2854,33.62,0.279257183
09/06/25,Saturday,TRUE,3013,Lifestyle,Department Store,5875523,1419,5191,117.51,0.273357735
09/07/25,Sunday,TRUE,3013,Lifestyle,Department Store,5818934,1695,5612,116.38,0.302031361
09/08/25,Monday,FALSE,3013,Lifestyle,Department Store,2033073,630,1960,40.66,0.321428571
09/09/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3112221,701,2425,62.24,0.289072165
09/10/25,Wednesday,FALSE,3013,Lifestyle,Department Store,1637562,731,2360,32.75,0.309745763
09/11/25,Thursday,FALSE,3013,Lifestyle,Department Store,2177545,883,3396,43.55,0.260011779
09/12/25,Friday,FALSE,3013,Lifestyle,Department Store,2542187,583,1845,50.84,0.31598916
09/13/25,Saturday,TRUE,3013,Lifestyle,Department Store,4856438,1922,8175,97.13,0.235107034
09/14/25,Sunday,TRUE,3013,Lifestyle,Department Store,4728259,1039,4115,94.57,0.252490887
09/15/25,Monday,FALSE,3013,Lifestyle,Department Store,2871782,1014,3370,57.44,0.300890208
09/16/25,Tuesday,FALSE,3013,Lifestyle,Department Store,3407021,1055,4084,68.14,0.258325171
09/17/25,Wednesday,FALSE,3013,Lifestyle,Department Store,3402911,596,2661,68.06,0.223975949
09/18/25,Thursday,FALSE,3013,Lifestyle,Department Store,1859784,726,2505,37.2,0.289820359
09/19/25,Friday,FALSE,3013,Lifestyle,Department Store,1875515,868,2960,37.51,0.293243243
09/20/25,Saturday,TRUE,3013,Lifestyle,Department Store,3291340,1302,4765,65.83,0.273242392
09/21/25,Sunday,TRUE,3013,Lifestyle,Department Store,3887380,966,3190,77.75,0.302821317
09/22/25,Monday,FALSE,3013,Lifestyle,Department Store,3153706,696,2321,63.07,0.299870745
09/23/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1897169,999,3248,37.94,0.307573892
09/24/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2827997,622,2629,56.56,0.23659186
09/25/25,Thursday,FALSE,3013,Lifestyle,Department Store,3419103,1069,3311,68.38,0.322863183
09/26/25,Friday,FALSE,3013,Lifestyle,Department Store,2817769,860,3859,56.36,0.222855662
09/27/25,Saturday,TRUE,3013,Lifestyle,Department Store,4070665,1651,6535,81.41,0.252639633
09/28/25,Sunday,TRUE,3013,Lifestyle,Department Store,4653244,1190,4864,93.06,0.244654605
09/29/25,Monday,FALSE,3013,Lifestyle,Department Store,3061969,508,1561,61.24,0.325432415
09/30/25,Tuesday,FALSE,3013,Lifestyle,Department Store,2079995,753,3239,41.6,0.23247916
10/01/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2091083,545,2248,41.82,0.242437722
10/02/25,Thursday,FALSE,3013,Lifestyle,Department Store,6335850,2151,9711,126.72,0.22150139
10/03/25,Friday,FALSE,3013,Lifestyle,Department Store,2649217,543,2279,52.98,0.238262396
10/04/25,Saturday,TRUE,3013,Lifestyle,Department Store,5747800,1027,4277,114.96,0.240121581
10/05/25,Sunday,TRUE,3013,Lifestyle,Department Store,3075543,1155,4914,61.51,0.235042735
10/06/25,Monday,FALSE,3013,Lifestyle,Department Store,3425435,516,1638,68.51,0.315018315
10/07/25,Tuesday,FALSE,3013,Lifestyle,Department Store,1972501,512,2252,39.45,0.227353464
10/08/25,Wednesday,FALSE,3013,Lifestyle,Department Store,2895663,646,2546,57.91,0.253731343
10/09/25,Thursday,FALSE,3013,Lifestyle,Department Store,3125106,934,3732,62.5,0.250267953
10/10/25,Friday,FALSE,3013,Lifestyle,Department Store,1557401,606,2508,31.15,0.241626794
10/11/25,Saturday,TRUE,3013,Lifestyle,Department Store,6401590,1074,4666,128.03,0.230175739
10/12/25,Sunday,TRUE,3013,Lifestyle,Department Store,7285176,1009,4553,145.7,0.221612124
01/06/25,Monday,FALSE,2046,Starbucks,F&B,261965,859,1204,174.64,0.71345515
01/07/25,Tuesday,FALSE,2046,Starbucks,F&B,327787,746,1271,218.52,0.586939418
01/08/25,Wednesday,FALSE,2046,Starbucks,F&B,384648,758,963,256.43,0.787123572
01/09/25,Thursday,FALSE,2046,Starbucks,F&B,463177,790,1263,308.78,0.625494854
01/10/25,Friday,FALSE,2046,Starbucks,F&B,427566,765,1199,285.04,0.638031693
01/11/25,Saturday,TRUE,2046,Starbucks,F&B,718863,1153,1956,479.24,0.589468303
01/12/25,Sunday,TRUE,2046,Starbucks,F&B,631357,1310,2325,420.9,0.56344086
01/13/25,Monday,FALSE,2046,Starbucks,F&B,326343,676,1048,217.56,0.645038168
01/14/25,Tuesday,FALSE,2046,Starbucks,F&B,473803,887,1334,315.87,0.664917541
01/15/25,Wednesday,FALSE,2046,Starbucks,F&B,468529,645,1026,312.35,0.628654971
